LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,variables
1699,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0,']"
1700,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3196675020']"
1701,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0,']"
1702,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3197115045 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3197115045']"
1703,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2,']"
1704,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198015097 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3198015097']"
1705,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1,']"
1706,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198305113 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3198305113']"
1707,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2,']"
1708,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3198345115']"
1709,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0,']"
1710,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3198805142']"
1711,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3200035212']"
1712,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5,']"
1713,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3202615360']"
1714,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1,']"
1715,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3203065385']"
1716,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3203755425']"
1717,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0,']"
1718,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3204535469']"
1719,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398,']"
1720,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3204965494']"
1721,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1,']"
1722,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3205955551']"
1723,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0,']"
1724,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3206305571']"
1725,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0,']"
1726,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3206335572']"
1727,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3207045613']"
1728,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1,']"
1729,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3208475695']"
1730,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3208835715']"
1731,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0,']"
1732,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3209665763']"
1733,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1,']"
1734,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3209785770']"
1735,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2,']"
1736,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3209865774']"
1737,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0,']"
1738,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3214976067']"
1739,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1,']"
1740,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3215266083']"
1741,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2,']"
1742,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3215406091']"
1743,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0,']"
1744,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3215566100']"
1745,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0,']"
1746,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215916120 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3215916120']"
1747,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2,']"
1748,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3216576158 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3216576158']"
1749,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080, ApplicableState: 112, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080,']"
1750,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217166192 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3217166192']"
1751,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0,']"
1752,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217316200 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3217316200']"
1753,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0,']"
1754,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217556214 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3217556214']"
1755,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0,']"
1756,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217926235 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3217926235']"
1757,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0,']"
1758,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3218366261 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3218366261']"
1759,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0,']"
1760,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3219376318 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3219376318']"
1761,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1,']"
1762,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3220876404 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3220876404']"
1763,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2,']"
1764,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3222456494 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3222456494']"
1765,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1,']"
1766,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225106646 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3225106646']"
1767,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0,']"
1768,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225556672 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3225556672']"
1769,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1,']"
1770,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225636676 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3225636676']"
1771,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2,']"
1772,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225896691 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3225896691']"
1773,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3,']"
1774,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226336716 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3226336716']"
1775,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0,']"
1776,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226626733 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3226626733']"
1777,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0,']"
1778,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226836745 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3226836745']"
1779,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2,']"
1780,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3227386776 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3227386776']"
1781,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2,']"
1782,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3228776856 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3228776856']"
1783,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 64, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], 'Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2,', '64,']"
1784,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3228966867 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3228966867']"
1785,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '0,', 'Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1,']"
1786,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229296886 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3229296886']"
1787,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '0,', 'Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0,']"
1788,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229346889 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3229346889']"
1789,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '0,', 'Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0,']"
1790,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229556901 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3229556901']"
1791,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1,']"
1792,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3230196937 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3230196937']"
1793,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2,']"
1794,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3230936980 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3230936980']"
1795,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0,']"
1796,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3232347060 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3232347060']"
1797,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '80,', 'Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3,']"
1798,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3233207109 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3233207109']"
1799,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0,']"
1800,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3271199282 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_3271199282']"
1801,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E35,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>,"[[], '112,', 'Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0,']"
