LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,variables
1524,Jul,17,21:23:24,combo,ftpd,25050.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.194', '21:23:24', 'Jul'], 'Sun', '17', '(82-68-222-194.dsl.in-addr.zen.co.uk)']"
1525,Jul,17,23:21:50,combo,ftpd,25217.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:50', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1526,Jul,17,23:21:54,combo,ftpd,25218.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1527,Jul,17,23:21:54,combo,ftpd,25219.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1528,Jul,17,23:21:54,combo,ftpd,25220.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1529,Jul,17,23:21:54,combo,ftpd,25221.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1530,Jul,17,23:21:54,combo,ftpd,25222.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1531,Jul,17,23:21:54,combo,ftpd,25223.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1532,Jul,17,23:21:54,combo,ftpd,25225.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1533,Jul,17,23:21:54,combo,ftpd,25224.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1534,Jul,17,23:21:54,combo,ftpd,25226.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1535,Jul,17,23:21:54,combo,ftpd,25227.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1536,Jul,17,23:21:54,combo,ftpd,25228.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1537,Jul,17,23:21:54,combo,ftpd,25229.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1538,Jul,17,23:21:54,combo,ftpd,25230.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1539,Jul,17,23:21:54,combo,ftpd,25231.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1540,Jul,17,23:21:54,combo,ftpd,25232.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1541,Jul,17,23:21:54,combo,ftpd,25233.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1542,Jul,17,23:21:54,combo,ftpd,25234.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1543,Jul,17,23:21:54,combo,ftpd,25235.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1544,Jul,17,23:21:54,combo,ftpd,25236.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1545,Jul,17,23:21:54,combo,ftpd,25237.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1546,Jul,17,23:21:54,combo,ftpd,25238.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1547,Jul,17,23:21:54,combo,ftpd,25239.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.68.222.195', '23:21:54', 'Jul'], 'Sun', '17', '(82-68-222-195.dsl.in-addr.zen.co.uk)']"
1548,Jul,18,03:26:48,combo,ftpd,25628.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:48', 'Jul'], '()', 'Mon', '18']"
1549,Jul,18,03:26:48,combo,ftpd,25629.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:48', 'Jul'], '()', 'Mon', '18']"
1550,Jul,18,03:26:48,combo,ftpd,25630.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:48', 'Jul'], '()', 'Mon', '18']"
1551,Jul,18,03:26:48,combo,ftpd,25631.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:48', 'Jul'], '()', 'Mon', '18']"
1552,Jul,18,03:26:48,combo,ftpd,25632.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:48', 'Jul'], '()', 'Mon', '18']"
1553,Jul,18,03:26:48,combo,ftpd,25633.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:48', 'Jul'], '()', 'Mon', '18']"
1554,Jul,18,03:26:48,combo,ftpd,25634.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:48', 'Jul'], '()', 'Mon', '18']"
1555,Jul,18,03:26:48,combo,ftpd,25635.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:48', 'Jul'], '()', 'Mon', '18']"
1556,Jul,18,03:26:49,combo,ftpd,25638.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1557,Jul,18,03:26:49,combo,ftpd,25636.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1558,Jul,18,03:26:49,combo,ftpd,25637.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1559,Jul,18,03:26:49,combo,ftpd,25639.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1560,Jul,18,03:26:49,combo,ftpd,25640.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1561,Jul,18,03:26:49,combo,ftpd,25641.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1562,Jul,18,03:26:49,combo,ftpd,25643.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1563,Jul,18,03:26:49,combo,ftpd,25644.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1564,Jul,18,03:26:49,combo,ftpd,25645.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1565,Jul,18,03:26:49,combo,ftpd,25642.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1566,Jul,18,03:26:49,combo,ftpd,25646.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1567,Jul,18,03:26:49,combo,ftpd,25648.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1568,Jul,18,03:26:49,combo,ftpd,25647.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.72.151.162', '03:26:49', 'Jul'], '()', 'Mon', '18']"
1569,Jul,18,04:03:24,combo,su(pam_unix),26046.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
1570,Jul,18,04:03:24,combo,su(pam_unix),26046.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
1571,Jul,18,04:03:25,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
1572,Jul,18,04:09:29,combo,su(pam_unix),27272.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
1573,Jul,18,04:09:30,combo,su(pam_unix),27272.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
1574,Jul,18,23:01:25,combo,sshd(pam_unix),28975.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1575,Jul,18,23:01:25,combo,sshd(pam_unix),28975.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1576,Jul,18,23:01:25,combo,sshd(pam_unix),28977.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1577,Jul,18,23:01:25,combo,sshd(pam_unix),28977.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1578,Jul,18,23:01:25,combo,sshd(pam_unix),28980.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1579,Jul,18,23:01:25,combo,sshd(pam_unix),28980.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1580,Jul,18,23:01:25,combo,sshd(pam_unix),28978.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1581,Jul,18,23:01:25,combo,sshd(pam_unix),28978.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1582,Jul,18,23:01:26,combo,sshd(pam_unix),28983.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1583,Jul,18,23:01:26,combo,sshd(pam_unix),28983.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1584,Jul,18,23:01:27,combo,sshd(pam_unix),28986.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1585,Jul,18,23:01:27,combo,sshd(pam_unix),28986.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1586,Jul,18,23:01:27,combo,sshd(pam_unix),28985.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1587,Jul,18,23:01:27,combo,sshd(pam_unix),28985.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1588,Jul,18,23:01:27,combo,sshd(pam_unix),28987.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1589,Jul,18,23:01:27,combo,sshd(pam_unix),28987.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1590,Jul,18,23:01:27,combo,sshd(pam_unix),28988.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1591,Jul,18,23:01:27,combo,sshd(pam_unix),28988.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1592,Jul,18,23:01:27,combo,sshd(pam_unix),28991.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1593,Jul,18,23:01:27,combo,sshd(pam_unix),28991.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[[], '211-76-104-65.ebix.net.tw']"
1594,Jul,19,04:03:43,combo,su(pam_unix),29758.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
1595,Jul,19,04:03:44,combo,su(pam_unix),29758.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
1596,Jul,19,04:03:45,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
1597,Jul,19,04:09:28,combo,su(pam_unix),30128.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
1598,Jul,19,04:09:29,combo,su(pam_unix),30128.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
1599,Jul,19,07:35:41,combo,sshd(pam_unix),30500.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1600,Jul,19,07:35:41,combo,sshd(pam_unix),30510.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1601,Jul,19,07:35:41,combo,sshd(pam_unix),30499.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1602,Jul,19,07:35:41,combo,sshd(pam_unix),30503.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1603,Jul,19,07:35:41,combo,sshd(pam_unix),30505.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1604,Jul,19,07:35:41,combo,sshd(pam_unix),30501.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1605,Jul,19,07:35:41,combo,sshd(pam_unix),30504.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1606,Jul,19,07:35:41,combo,sshd(pam_unix),30498.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1607,Jul,19,07:35:41,combo,sshd(pam_unix),30511.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1608,Jul,19,07:35:41,combo,sshd(pam_unix),30508.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['202.181.236.180'], '<*>']"
1609,Jul,20,04:05:02,combo,su(pam_unix),363.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
1610,Jul,20,04:05:03,combo,su(pam_unix),363.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
1611,Jul,20,04:05:04,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
1612,Jul,20,04:11:27,combo,su(pam_unix),1595.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
1613,Jul,20,04:11:28,combo,su(pam_unix),1595.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
1614,Jul,20,23:37:40,combo,sshd(pam_unix),3307.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1615,Jul,20,23:37:40,combo,sshd(pam_unix),3307.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['218.55.234.102'], '<*>']"
1616,Jul,20,23:37:40,combo,sshd(pam_unix),3306.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1617,Jul,20,23:37:40,combo,sshd(pam_unix),3306.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['218.55.234.102'], '<*>']"
1618,Jul,20,23:37:40,combo,sshd(pam_unix),3308.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1619,Jul,20,23:37:40,combo,sshd(pam_unix),3308.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['218.55.234.102'], '<*>']"
1620,Jul,20,23:37:46,combo,sshd(pam_unix),3313.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1621,Jul,20,23:37:46,combo,sshd(pam_unix),3313.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['218.55.234.102'], '<*>']"
1622,Jul,20,23:37:46,combo,sshd(pam_unix),3312.0,check pass; user unknown,E1,check pass; user unknown,[[]]
1623,Jul,20,23:37:46,combo,sshd(pam_unix),3312.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['218.55.234.102'], '<*>']"
1624,Jul,21,01:30:45,combo,sshd(pam_unix),3489.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['210.76.59.29'], '<*>']"
1625,Jul,21,01:30:49,combo,sshd(pam_unix),3493.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['210.76.59.29'], '<*>']"
1626,Jul,21,01:30:50,combo,sshd(pam_unix),3488.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['210.76.59.29'], '<*>']"
1627,Jul,21,01:30:50,combo,sshd(pam_unix),3487.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['210.76.59.29'], '<*>']"
1628,Jul,21,04:11:26,combo,su(pam_unix),4170.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
1629,Jul,21,04:11:27,combo,su(pam_unix),4170.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
1630,Jul,21,04:11:28,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
1631,Jul,21,04:16:55,combo,su(pam_unix),4540.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
1632,Jul,21,04:16:55,combo,su(pam_unix),4540.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
1633,Jul,21,09:04:41,combo,ftpd,5033.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['216.12.111.241', '09:04:41', 'Jul'], '()', 'Thu', '21']"
1634,Jul,21,09:04:41,combo,ftpd,5032.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['216.12.111.241', '09:04:41', 'Jul'], '()', 'Thu', '21']"
1635,Jul,21,09:04:41,combo,ftpd,5030.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['216.12.111.241', '09:04:41', 'Jul'], '()', 'Thu', '21']"
