LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,variables
1682,03-17,16:15:59.790,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1683,03-17,16:15:59.790,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1684,03-17,16:15:59.790,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1685,03-17,16:15:59.850,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261984484, event=2, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261984484', '2', '0x0', '1000']]"
1686,03-17,16:15:59.851,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
1687,03-17,16:16:00.001,1702,2096,I,AlarmManager,"sending alarm Alarm{d764221 type 3 when 509262332 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick",E167,"sending alarm <*> type <*> when <*> <*> <*> android broadcastIntent}}}, repeatInterval = <*> listenerTag = time_tick","[['d764221', '3', '509262332', '1749923', '9600e20', '0']]"
1688,03-17,16:16:00.003,1702,2096,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1689,03-17,16:16:00.003,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E136,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",[[]]
1690,03-17,16:16:00.005,1702,1702,V,AlarmManager,Received TIME_TICK alarm; rescheduling,E146,Received TIME_TICK alarm; rescheduling,[[]]
1691,03-17,16:16:00.005,1702,1702,I,AlarmManager,scheduleTimeTickEvent triggerAtTime = 509322332,E147,scheduleTimeTickEvent triggerAtTime = <*>,[['509322332']]
1692,03-17,16:16:00.031,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '0', '0']]"
1693,03-17,16:16:00.031,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E13,updateDimmedActivatedHideSensitive overlap: false,[[]]
1694,03-17,16:16:00.049,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '0', '0']]"
1695,03-17,16:16:00.049,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E13,updateDimmedActivatedHideSensitive overlap: false,[[]]
1696,03-17,16:16:00.058,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.TIME_TICK,E25,received broadcast <*>,[['android.intent.action.TIME_TICK']]
1697,03-17,16:16:00.061,2227,2227,D,KeyguardUpdateMonitor,handleTimeUpdate,E100,handleTimeUpdate,[[]]
1698,03-17,16:16:00.090,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1699,03-17,16:16:00.090,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1700,03-17,16:16:00.091,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1701,03-17,16:16:00.233,28601,28601,V,AudioManager,playSoundEffect   effectType: 0,E20,playSoundEffect effectType: <*>,[['0']]
1702,03-17,16:16:00.233,28601,28601,V,AudioManager,querySoundEffectsEnabled...,E83,querySoundEffectsEnabled...,[[]]
1703,03-17,16:16:00.249,1702,8290,I,WindowManager,Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E169,Destroying surface Surface( name= PopupWindow: <*> called by <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,"[['com.android.server.wm.WindowStateAnimator.destroySurface', 'com.android.server.wm.WindowStateAnimator.destroySurfaceLocked', 'com.android.server.wm.WindowState.removeLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindow', '9b04807', '2060', '913', '1554', '2739', '2702', '2691', '2560', '2555']]"
1704,03-17,16:16:00.284,7111,7111,V,AudioManager,isWiredHeadsetOn...,E91,isWiredHeadsetOn...,[[]]
1705,03-17,16:16:00.289,1702,2250,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E169,Destroying surface Surface( name= PopupWindow: <*> called by <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,"[['com.android.server.wm.WindowStateAnimator.destroySurface', 'com.android.server.wm.WindowStateAnimator.destroySurfaceLocked', 'com.android.server.wm.WindowState.removeLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindow', '317e46', '2060', '913', '1554', '2739', '2702', '2691', '2560', '2555']]"
1706,03-17,16:16:00.338,1702,1737,D,PowerManagerService,"acquire lock=191063310, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",E74,"acquire lock= <*> flags= <*> tag= <*> name= <*> ws= null, uid= <*> pid= <*>","[['191063310', '0x1', '1041', '0'], '<*>,', '<*>,', '<*>,', '""AudioMix"",', 'audioserver,']"
1707,03-17,16:16:00.341,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1708,03-17,16:16:00.345,1702,1737,D,PowerManagerService,"acquire lock=149977903, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",E74,"acquire lock= <*> flags= <*> tag= <*> name= <*> ws= null, uid= <*> pid= <*>","[['149977903', '0x1', '1041', '0'], '<*>,', '<*>,', '<*>,', '""AudioMix"",', 'audioserver,']"
1709,03-17,16:16:00.364,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1710,03-17,16:16:00.366,1702,1737,D,PowerManagerService,"acquire lock=155645244, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",E74,"acquire lock= <*> flags= <*> tag= <*> name= <*> ws= null, uid= <*> pid= <*>","[['155645244', '0x1', '1041', '0'], '<*>,', '<*>,', '<*>,', '""AudioMix"",', 'audioserver,']"
1711,03-17,16:16:00.366,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1712,03-17,16:16:00.367,1702,1737,D,PowerManagerService,"acquire lock=173466309, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",E74,"acquire lock= <*> flags= <*> tag= <*> name= <*> ws= null, uid= <*> pid= <*>","[['173466309', '0x1', '1041', '0'], '<*>,', '<*>,', '<*>,', '""AudioMix"",', 'audioserver,']"
1713,03-17,16:16:00.368,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1714,03-17,16:16:00.392,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1715,03-17,16:16:00.392,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1716,03-17,16:16:00.392,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1717,03-17,16:16:00.429,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1718,03-17,16:16:00.484,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1719,03-17,16:16:00.484,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1720,03-17,16:16:00.489,7111,7111,I,MediaPlayer,"setDataSource(166, 0, 576460752303423487)",E53,setDataSource( <*> <*> <*> ,"[['166', '0', '576460752303423487']]"
1721,03-17,16:16:00.505,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1722,03-17,16:16:00.508,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1723,03-17,16:16:00.509,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1724,03-17,16:16:00.509,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1725,03-17,16:16:00.514,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1726,03-17,16:16:00.514,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1727,03-17,16:16:00.520,7111,7111,V,AudioManager,getStreamVolume  treamType: 5,E35,getStreamVolume treamType: <*>,[['5']]
1728,03-17,16:16:00.537,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1729,03-17,16:16:00.538,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1730,03-17,16:16:00.550,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1731,03-17,16:16:00.550,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1732,03-17,16:16:00.693,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1733,03-17,16:16:00.693,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1734,03-17,16:16:00.693,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1735,03-17,16:16:00.919,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261985554, event=2, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261985554', '2', '0x0', '1000']]"
1736,03-17,16:16:00.920,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1737,03-17,16:16:00.994,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1738,03-17,16:16:00.994,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1739,03-17,16:16:00.994,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1740,03-17,16:16:01.098,1702,2633,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E169,Destroying surface Surface( name= PopupWindow: <*> called by <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,"[['com.android.server.wm.WindowStateAnimator.destroySurface', 'com.android.server.wm.WindowStateAnimator.destroySurfaceLocked', 'com.android.server.wm.WindowState.removeLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindow', '317e46', '2060', '913', '1554', '2739', '2702', '2691', '2560', '2555']]"
1741,03-17,16:16:01.105,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1742,03-17,16:16:01.106,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1743,03-17,16:16:01.183,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1744,03-17,16:16:01.183,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1745,03-17,16:16:01.208,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1746,03-17,16:16:01.208,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1747,03-17,16:16:01.295,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1748,03-17,16:16:01.295,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1749,03-17,16:16:01.295,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1750,03-17,16:16:01.318,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1751,03-17,16:16:01.318,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1752,03-17,16:16:01.319,1702,1815,I,WindowManager,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,E105,Destroying surface Surface( name= InputMethod) called by <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,"[['com.android.server.wm.WindowStateAnimator.destroySurface', 'com.android.server.wm.WindowStateAnimator.destroySurfaceLocked', 'com.android.server.wm.WindowState.destroyOrSaveSurface', 'com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner', 'com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop', 'com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement', 'com.android.server.wm.WindowManagerService', 'android.os.Handler.dispatchMessage', '2060', '913', '2201', '517', '291', '233', '8670', '105']]"
1753,03-17,16:16:01.469,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986105, event=2, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261986105', '2', '0x0', '1000']]"
1754,03-17,16:16:01.470,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1755,03-17,16:16:01.530,28601,28601,V,AudioManager,playSoundEffect   effectType: 0,E20,playSoundEffect effectType: <*>,[['0']]
1756,03-17,16:16:01.530,28601,28601,V,AudioManager,querySoundEffectsEnabled...,E83,querySoundEffectsEnabled...,[[]]
1757,03-17,16:16:01.598,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1758,03-17,16:16:01.598,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1759,03-17,16:16:01.598,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1760,03-17,16:16:01.899,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1761,03-17,16:16:01.899,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1762,03-17,16:16:01.899,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1763,03-17,16:16:02.202,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1764,03-17,16:16:02.202,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1765,03-17,16:16:02.202,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1766,03-17,16:16:02.240,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986874, event=2, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261986874', '2', '0x0', '1000']]"
1767,03-17,16:16:02.241,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1768,03-17,16:16:02.502,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1769,03-17,16:16:02.502,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1770,03-17,16:16:02.502,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
